created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Thu Jun 28 03:03:04 +0000 2018,73545,1.01217E+18,NULL,15372,Twitter for iPhone,"Thank you North Dakota. Together\, we are MAKING AMERICA SAFE AND GREAT AGAIN! #MAGA https://t.co/6Am9n6px8I",,,,
Wed Jun 27 23:14:58 +0000 2018,43979,1.01211E+18,NULL,7614,Twitter for iPhone,Just landed in North Dakota with @SenJohnHoeven and @RepKevinCramer. We will see everyone at Scheels Arena shortly! https://t.co/pakUigKB61,,,,
Wed Jun 27 21:18:03 +0000 2018,57834,1.01208E+18,NULL,10277,Twitter for iPhone,"Today\, it was my great honor to welcome President Marcelo Rebelo de Sousa of Portugal to the @WhiteHouse!🇺🇸🇵🇹 https://t.co/yd37K4Ei8R",,,,
Wed Jun 27 20:28:58 +0000 2018,58092,1.01207E+18,NULL,12826,Twitter for iPhone,"Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman who will hopefully soon represent this great state as your Senator. He is tough on crime\, strong on borders\, loves our Military\, and our Vets! #NDSen https://t.co/uP95m0sIRP",,,,
Wed Jun 27 19:13:34 +0000 2018,46708,1.01205E+18,NULL,10718,Twitter for iPhone,Statement on Justice Anthony Kennedy. #SCOTUS https://t.co/8aWJ6fWemA,,,,
Wed Jun 27 17:33:03 +0000 2018,54531,1.01203E+18,NULL,11016,Twitter Media Studio,"Today\, I was thrilled to join student leaders from Colleges and Universities across the country... https://t.co/OQp3NcOeE4",,,,
Wed Jun 27 15:26:24 +0000 2018,83318,1.01199E+18,NULL,17963,Twitter for iPhone,"Harley-Davidson should stay 100% in America\, with the people that got you your success. I’ve done so much for you\, and then this. Other companies are coming back where they belong! We won’t forget\, and neither will your customers or your now very HAPPY competitors!",,,,
Wed Jun 27 14:11:05 +0000 2018,102751,1.01198E+18,NULL,23027,Twitter for iPhone,"Supreme Court rules in favor of non-union workers who are now\, as an example\, able to support a candidate of his or her choice without having those who control the Union deciding for them. Big loss for the coffers of the Democrats!",,,,
Wed Jun 27 12:39:56 +0000 2018,98022,1.01195E+18,NULL,21991,Twitter for iPhone,"HOUSE REPUBLICANS SHOULD PASS THE STRONG BUT FAIR IMMIGRATION BILL\, KNOWN AS GOODLATTE II\, IN THEIR AFTERNOON VOTE TODAY\, EVEN THOUGH THE DEMS WON’T LET IT PASS IN THE SENATE. PASSAGE WILL SHOW THAT WE WANT STRONG BORDERS &amp; SECURITY WHILE THE DEMS WANT OPEN BORDERS = CRIME.  WIN!",,,,
Wed Jun 27 11:18:02 +0000 2018,156734,1.01193E+18,NULL,36724,Twitter for iPhone,"Congratulations to Maxine Waters\, whose crazy rants have made her\, together with Nancy Pelosi\, the unhinged FACE of the Democrat Party. Together\, they will Make America Weak Again! But have no fear\, America is now stronger than ever before\, and I’m not going anywhere!",,,,
Wed Jun 27 03:52:16 +0000 2018,62080,1.01182E+18,NULL,9319,Twitter for iPhone,Big and conclusive win by Mitt Romney. Congratulations! I look forward to working together - there is so much good to do. A great and loving family will be coming to D.C.,,,,
Wed Jun 27 02:59:30 +0000 2018,33173,1.01181E+18,NULL,4882,Twitter for iPhone,The legendary Gary Player at Turnberry in Scotland! https://t.co/3oGoqWhhtA,,,,
Wed Jun 27 02:54:46 +0000 2018,88784,1.01181E+18,NULL,15173,Twitter for iPhone,A great First Lady! https://t.co/Pt35aluI4C,,,,
Wed Jun 27 02:50:11 +0000 2018,0,1.0118E+18,NULL,10867,Twitter for iPhone,RT @The_Trump_Train: @realDonaldTrump  https://t.co/9ubTCAyZkq,,,,
Wed Jun 27 02:47:23 +0000 2018,81527,1.0118E+18,NULL,17929,Twitter for iPhone,"The Democrats are in Turmoil! Open Borders and unchecked Crime a certain way to lose elections. Republicans are for Strong Borders\, NO Crime! A BIG NIGHT!",,,,
Wed Jun 27 02:18:31 +0000 2018,119570,1.0118E+18,NULL,23672,Twitter for iPhone,"Wow! Big Trump Hater Congressman Joe Crowley\, who many expected was going to take Nancy Pelosi’s place\, just LOST his primary election. In other words\, he’s out! That is a big one that nobody saw happening. Perhaps he should have been nicer\, and more respectful\, to his President!",,,,
Wed Jun 27 02:05:19 +0000 2018,73868,1.01179E+18,NULL,14055,Twitter for iPhone,"Tremendous win for Congressman Dan Donovan. You showed great courage in a tough race! New York\, and my many friends on Staten Island\, have elected someone they have always been very proud of. Congratulations!",,,,
Wed Jun 27 01:52:50 +0000 2018,65443,1.01179E+18,NULL,12853,Twitter for iPhone,Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of you and Peggy! @henrymcmaster,,,,
Tue Jun 26 20:12:05 +0000 2018,70942,1.0117E+18,NULL,14919,Twitter for iPhone,"Today\, we tell the story of an incredible HERO who defended our nation in World War Two – First Lieutenant Garlin Murl Conner. Although he died 20 years ago\, today he takes his rightful place in the Eternal Chronicle of American Valor...https://t.co/mzJ8pPPgZE",,,,
Tue Jun 26 19:37:18 +0000 2018,0,1.01169E+18,NULL,2100,Twitter for iPhone,RT @WhiteHouse: President Trump presents the Medal of Honor. https://t.co/1MEHIzxkFg,,,,
Tue Jun 26 14:40:42 +0000 2018,167232,1.01162E+18,NULL,35672,Twitter for iPhone,SUPREME COURT UPHOLDS TRUMP TRAVEL BAN. Wow!,,,,
Tue Jun 26 13:30:44 +0000 2018,105727,1.0116E+18,NULL,27933,Twitter for iPhone,"“The most profound question of our era: Was there a conspiracy in the Obama Department of Justice and the FBI to prevent Donald Trump from becoming President of the U.S.\, and was Strzok at the core of the conspiracy?”  Judge Andrew Napolitano",,,,
Tue Jun 26 12:36:18 +0000 2018,96900,1.01159E+18,NULL,24015,Twitter for iPhone,"The face of the Democrats is now Maxine Waters who\, together with Nancy Pelosi\, have established a fine leadership team. They should always stay together and lead the Democrats\, who want Open Borders and Unlimited Crime\, well into the future....and pick Crooked Hillary for Pres.",,,,
Tue Jun 26 12:17:49 +0000 2018,87652,1.01158E+18,NULL,19167,Twitter for iPhone,"A Harley-Davidson should never be built in another country-never! Their employees and customers are already very angry at them. If they move\, watch\, it will be the beginning of the end - they surrendered\, they quit! The Aura will be gone and they will be taxed like never before!",,,,
Tue Jun 26 11:57:00 +0000 2018,71442,1.01158E+18,NULL,15055,Twitter for iPhone,"It was great being with Governor Henry McMaster last night in South Carolina. Henry is tough on Crime and Borders\, loves our Military and our Vets and has created many jobs and a great economy. GO OUT AND VOTE FOR HENRY TODAY\, HE WILL NEVER LET YOU DOWN!",,,,
Tue Jun 26 11:49:57 +0000 2018,57496,1.01158E+18,NULL,12041,Twitter for iPhone,....We are finishing our study of Tariffs on cars from the E.U. in that they have long taken advantage of the U.S. in the form of Trade Barriers and Tariffs. In the end it will all even out - and it won’t take very long!,,,,
Tue Jun 26 11:37:51 +0000 2018,56864,1.01157E+18,NULL,11959,Twitter for iPhone,"....When I had Harley-Davidson officials over to the White House\, I chided them about tariffs in other countries\, like India\, being too high. Companies are now coming back to America. Harley must know that they won’t be able to sell back into U.S. without paying a big tax!",,,,
Tue Jun 26 11:25:01 +0000 2018,64592,1.01157E+18,NULL,13946,Twitter for iPhone,"....We are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers\, workers and companies. We are opening up closed markets and expanding our footprint. They must play fair or they will pay tariffs!",,,,
Tue Jun 26 11:16:36 +0000 2018,64499,1.01157E+18,NULL,14304,Twitter for iPhone,"Early this year Harley-Davidson said they would move much of their plant operations in Kansas City to Thailand. That was long before Tariffs were announced. Hence\, they were just using Tariffs/Trade War as an excuse. Shows how unbalanced &amp; unfair trade is\, but we will fix it.....",,,,
Tue Jun 26 01:35:03 +0000 2018,55392,1.01142E+18,NULL,12949,Twitter for iPhone,Thank you South Carolina. Now let’s get out tomorrow and VOTE for @HenryMcMaster! https://t.co/5xlz0wfMfu,,,,
Mon Jun 25 23:44:36 +0000 2018,51750,1.01139E+18,NULL,7622,Twitter for iPhone,Just landed in South Carolina - will be at the McMaster rally shortly! #MAGA,,,,
Mon Jun 25 23:30:34 +0000 2018,131502,1.01139E+18,NULL,37554,Twitter for iPhone,"The hearing of Peter Strzok and the other hating frauds at the FBI &amp; DOJ should be shown to the public on live television\, not a closed door hearing that nobody will see. We should expose these people for what they are - there should be total transparency!",,,,
Mon Jun 25 23:22:12 +0000 2018,90067,1.01139E+18,NULL,24551,Twitter for iPhone,"Why is Senator Mark Warner (D-VA)\, perhaps in a near drunken state\, claiming he has information that only he and Bob Mueller\, the leader of the 13 Angry Democrats on a Witch Hunt\, knows? Isn’t this highly illegal. Is it being investigated?",,,,
Mon Jun 25 23:11:24 +0000 2018,0,1.01139E+18,NULL,9468,Twitter for iPhone,"RT @WhiteHouse: Today\, @realDonaldTrump and @FLOTUS welcomed @KingAbdullahII and @QueenRania of the Hashemite Kingdom of Jordan to the Whit…",,,,
Mon Jun 25 23:06:56 +0000 2018,60683,1.01139E+18,NULL,14395,Twitter for iPhone,“Director David Lynch: Trump Could Go Down as One of the Greatest Presidents” https://t.co/AcgnIZNh6e,,,,
Mon Jun 25 21:28:06 +0000 2018,73870,1.01136E+18,NULL,16881,Twitter for iPhone,"Surprised that Harley-Davidson\, of all companies\, would be the first to wave the White Flag. I fought hard for them and ultimately they will not pay tariffs selling into the E.U.\, which has hurt us badly on trade\, down $151 Billion. Taxes just a Harley excuse - be patient!  #MAGA",,,,
Mon Jun 25 17:11:17 +0000 2018,141932,1.0113E+18,NULL,40092,Twitter for iPhone,"Congresswoman Maxine Waters\, an extraordinarily low IQ person\, has become\, together with Nancy Pelosi\, the Face of the Democrat Party. She has just called for harm to supporters\, of which there are many\, of the Make America Great Again movement. Be careful what you wish for Max!",,,,
Mon Jun 25 16:58:59 +0000 2018,0,1.01129E+18,NULL,13411,Twitter for iPhone,RT @EricTrump: Record High Economic Optimism: 51% of people think the the economy is good or excellent - this is the highest number @CNBC h…,,,,
Mon Jun 25 16:58:53 +0000 2018,0,1.01129E+18,NULL,3595,Twitter for iPhone,"RT @TrumpGolf: Congratulations to our dear friend and @TrumpCharlotte member\, @ScottMcCarron\, on his incredible win at the @AmFamChamp this…",,,,
Mon Jun 25 14:39:20 +0000 2018,0,1.01126E+18,NULL,18612,Twitter for iPhone,RT @marcorubio: Trump haters still haven’t realized how much they help him with their condescension of those who either voted for him or do…,,,,
Mon Jun 25 14:36:39 +0000 2018,70944,1.01126E+18,NULL,14456,Twitter for iPhone,"Will be heading to one of my favorite places\, South Carolina\, to fight for one of my original “fighters\,” Governor Henry McMaster. Speaking at 7:00 P.M.",,,,
Mon Jun 25 12:54:25 +0000 2018,93131,1.01123E+18,NULL,21536,Twitter for iPhone,"....If this is done\, illegal immigration will be stopped in it’s tracks - and at very little\, by comparison\, cost. This is the only real answer - and we must continue to BUILD THE WALL!",,,,
Mon Jun 25 12:43:00 +0000 2018,90886,1.01123E+18,NULL,21557,Twitter for iPhone,"Hiring manythousands of judges\, and going through a long and complicated legal process\, is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country......",,,,
Mon Jun 25 12:36:29 +0000 2018,103399,1.01123E+18,NULL,25797,Twitter for iPhone,"Such a difference in the media coverage of the same immigration policies between the Obama Administration and ours. Actually\, we have done a far better job in that our facilities are cleaner and better run than were the facilities under Obama. Fake News is working overtime!",,,,
Mon Jun 25 12:02:21 +0000 2018,113555,1.01122E+18,NULL,29187,Twitter for iPhone,"I have tried to stay uninvolved with the Department of Justice and FBI (although I do not legally have to)\, because of the now totally discredited and very expensive Witch Hunt currently going on. But you do have to ask why the DOJ &amp; FBI aren’t giving over requested documents?",,,,
Mon Jun 25 11:41:25 +0000 2018,136352,1.01121E+18,NULL,34364,Twitter for iPhone,"The Red Hen Restaurant should focus more on cleaning its filthy canopies\, doors and windows (badly needs a paint job) rather than refusing to serve a fine person like Sarah Huckabee Sanders. I always had a rule\, if a restaurant is dirty on the outside\, it is dirty on the inside!",,,,
Mon Jun 25 11:28:48 +0000 2018,72144,1.01121E+18,NULL,17961,Twitter for iPhone,"Former Attorney General Michael Mukasey said that President Trump is probably correct that there was surveillance on Trump Tower. Actually\, far greater than would ever have been believed!",,,,
Mon Jun 25 01:08:19 +0000 2018,60764,1.01105E+18,NULL,13888,Twitter for iPhone,".@RepClayHiggins has been a great help to me on Cutting Taxes\, creating great new healthcare programs at low cost\, fighting for Border Security\, our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana\, we want Clay!",,,,
Mon Jun 25 00:08:51 +0000 2018,109425,1.01104E+18,NULL,28412,Twitter for iPhone,"House Republicans could easily pass a Bill on Strong Border Security but remember\, it still has to pass in the Senate\, and for that we need 10 Democrat votes\, and all they do is RESIST. They want Open Borders and don’t care about Crime! Need more Republicans to WIN in November!",,,,
Mon Jun 25 00:01:06 +0000 2018,15326,1.01104E+18,NULL,3846,Twitter for iPhone,".@ClayHiggins18 has been a great help to me on Cutting Taxes\, creating great new healthcare programs at low cost\, fighting for Border Security\, our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana\, we want Clay!",,,,
Mon Jun 25 00:01:05 +0000 2018,92867,1.01104E+18,NULL,19065,Twitter for iPhone,".@jimmyfallon is now whimpering to all that he did the famous “hair show” with me (where he seriously messed up my hair)\, &amp; that he would have now done it differently because it is said to have “humanized” me-he is taking heat. He called &amp; said “monster ratings.” Be a man Jimmy!",,,,
